 4.41346005e-03  8.23576819e+00  4.41346005e-03  5.10000000e+00  4.41346005e-03  9.34591817e+00  4.41346005e-03  8.56554062e+00  4.41346005e-03  5.60984720e+00 
 4.46346005e-03  8.29407226e+00  4.46346005e-03  5.10000000e+00  4.46346005e-03  9.44547358e+00  4.46346005e-03  8.66210937e+00  4.46346005e-03  5.68588085e+00 
 4.51346005e-03  8.34958548e+00  4.51346005e-03  5.10000000e+00  4.51346005e-03  9.54249690e+00  4.51346005e-03  8.75622199e+00  4.51346005e-03  5.76083432e+00 
 4.56346005e-03  8.40226673e+00  4.56346005e-03  5.10000000e+00  4.56346005e-03  9.63693218e+00  4.56346005e-03  8.84782422e+00  4.56346005e-03  5.83466838e+00 
 4.61346005e-03  8.45207724e+00  4.61346005e-03  5.10000000e+00  4.61346005e-03  9.72872487e+00  4.61346005e-03  8.93686313e+00  4.61346005e-03  5.90734436e+00 
 4.66346005e-03  8.49898064e+00  4.66346005e-03  5.10000000e+00  4.66346005e-03  9.81782182e+00  4.66346005e-03  9.02328717e+00  4.66346005e-03  5.97882411e+00 
 4.71346005e-03  8.54294302e+00  4.71346005e-03  5.10000000e+00  4.71346005e-03  9.90417131e+00  4.71346005e-03  9.10704617e+00  4.71346005e-03  6.04907008e+00 
 4.76346005e-03  8.58393292e+00  4.76346005e-03  5.10000000e+00  4.76346005e-03  9.98772305e+00  4.76346005e-03  9.18809136e+00  4.76346005e-03  6.11804526e+00 
 4.81346005e-03  8.62192150e+00  4.81346005e-03  5.10000000e+00  4.81346005e-03  1.00684282e+01  4.81346005e-03  9.26637537e+00  4.81346005e-03  6.18571327e+00 
 4.86346005e-03  8.65688256e+00  4.86346005e-03  5.10000000e+00  4.86346005e-03  1.01462394e+01  4.86346005e-03  9.34185226e+00  4.86346005e-03  6.25203830e+00 
 4.91346005e-03  8.68879277e+00  4.91346005e-03  5.10000000e+00  4.91346005e-03  1.02211109e+01  4.91346005e-03  9.41447757e+00  4.91346005e-03  6.31698518e+00 
 4.96346005e-03  8.71763182e+00  4.96346005e-03  5.10000000e+00  4.96346005e-03  1.02929982e+01  4.96346005e-03  9.48420827e+00  4.96346005e-03  6.38051934e+00 
 5.01346005e-03  8.74338276e+00  5.01346005e-03  5.10000000e+00  5.01346005e-03  1.03618586e+01  5.01346005e-03  9.55100282e+00  5.01346005e-03  6.44260689e+00 
 5.06346005e-03  8.76603232e+00  5.06346005e-03  5.10000000e+00  5.06346005e-03  1.04276507e+01  5.06346005e-03  9.61482121e+00  5.06346005e-03  6.50321457e+00 
 5.11346005e-03  8.78557153e+00  5.11346005e-03  5.10000000e+00  5.11346005e-03  1.04903350e+01  5.11346005e-03  9.67562493e+00  5.11346005e-03  6.56230977e+00 
 5.16346005e-03  8.80199647e+00  5.16346005e-03  5.10000000e+00  5.16346005e-03  1.05498733e+01  5.16346005e-03  9.73337706e+00  5.16346005e-03  6.61986059e+00 
 5.21346005e-03  8.81530946e+00  5.21346005e-03  5.10000000e+00  5.21346005e-03  1.06062291e+01  5.21346005e-03  9.78804222e+00  5.21346005e-03  6.67583580e+00 
